time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1577062420,502cdf,55.67518616,17.46984308,231.5352368,3.949565636,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11308.08,1577062420,1577062420
1577062430,502cdf,55.69551086,17.47233998,231.5003716,3.822544277,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11308.08,1577062430,1577062430
1577062440,502cdf,55.71627859,17.47478485,231.4666446,3.695485277,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062440,1577062440
1577062450,502cdf,55.73693848,17.47725053,232.1989597,4.44738485,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062450,1577062450
1577062460,502cdf,55.7570343,17.48041326,232.0421888,5.470440163,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062460,1577062460
1577062470,502cdf,55.77889135,17.48422623,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062470,1577062470
1577062480,502cdf,55.79846191,17.48773748,232.1944006,5.849537657,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062480,1577062480
1577062490,502cdf,55.82038879,17.49173251,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062490,1577062490
1577062500,502cdf,55.8412248,17.49538422,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062500,1577062500
1577062510,502cdf,55.85965949,17.49873161,232.1944006,5.849537657,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062509,1577062510
1577062520,502cdf,55.88265629,17.50285149,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062520,1577062520
1577062530,502cdf,55.90337204,17.50645638,232.0917969,5.596861038,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062530,1577062530
1577062540,502cdf,55.92393494,17.51012629,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062540,1577062540
1577062550,502cdf,55.94433801,17.51375198,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11590.02,11300.46,1577062550,1577062550
1577062560,502cdf,55.96559143,17.51753374,232.1425344,5.723227267,-0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062560,1577062560
1577062570,502cdf,55.98504639,17.52102939,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062570,1577062570
1577062580,502cdf,56.00614929,17.52477472,232.0917969,5.596861038,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062580,1577062580
1577062590,502cdf,56.02678202,17.52842903,232.0917969,5.596861038,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11300.46,1577062590,1577062590
1577062600,502cdf,56.04763742,17.53203392,232.0421888,5.470440163,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062600,1577062600
1577062610,502cdf,56.06826782,17.53551136,232.0421888,5.470440163,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062610,1577062610
1577062620,502cdf,56.08925512,17.53915787,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062620,1577062620
1577062630,502cdf,56.10913293,17.54276276,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062630,1577062630
1577062640,502cdf,56.12961591,17.54636765,232.0917969,5.596861038,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062640,1577062640
1577062650,502cdf,56.15158857,17.55031586,232.0917969,5.596861038,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062650,1577062650
1577062660,502cdf,56.1713562,17.55373868,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062660,1577062660
1577062670,502cdf,56.19309998,17.55765048,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062670,1577062670
1577062680,502cdf,56.21331684,17.56121635,232.1425344,5.723227267,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062680,1577062680
1577062690,502cdf,56.23445155,17.5649929,232.6037938,5.584502277,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062690,1577062690
1577062700,502cdf,56.25498109,17.56859779,232.554295,5.458357129,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062700,1577062700
1577062710,502cdf,56.27568054,17.57213246,232.6037938,5.584502277,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062710,1577062710
1577062720,502cdf,56.296875,17.5758778,233.1158015,5.572197804,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062720,1577062720
1577062730,502cdf,56.31765747,17.57953991,233.1158015,5.572197804,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062730,1577062730
1577062740,502cdf,56.33789063,17.58303556,233.6278199,5.559947263,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062740,1577062740
1577062750,502cdf,56.35883913,17.58670807,233.6278199,5.559947263,0.32512,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062750,1577062750
1577062760,502cdf,56.37936401,17.59035977,233.6278199,5.559947263,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062760,1577062760
1577062770,502cdf,56.40065002,17.59410511,233.6782239,5.685490936,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062770,1577062770
1577062780,502cdf,56.42140534,17.59786606,234.1901427,5.67302214,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062780,1577062780
1577062790,502cdf,56.44291247,17.60172844,234.1901427,5.67302214,0,ART9771 ,FALSE,FALSE,FALSE,5620,11582.4,11292.84,1577062790,1577062790
